Hash do merge,Data do merge,Tempo de isolamento 1 (dias),Tempo de isolamento 2 (dias),Tempo de isolamento (MAX),Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
debbdd5f3884545a9e414b2b4d6ddeb642e9fd2b,2014-10-20 22:57:46,0.29,0.00,0.29,6,1,0,10,1,10,1,1,NAO,0,0
b3b54db3040f75d5e927bb839421de482f8f2285,2014-10-20 11:43:08,0.00,0.01,0.01,1,2,0,1,3,1,2,0,NAO,0,0
c78e04645d970b455c0ef405889242ae9b8e6c47,2014-10-17 09:34:38,16.34,0.00,16.34,16,1,1,299,1,342,52,1,NAO,0,0
c654390dac0868aed4e9a3cc216afaab512320f1,2014-10-16 14:40:47,0.00,0.00,0.0,1,1,0,1,1,1,2,0,NAO,0,0
5584bd346447007510ccd9df4de7c674f629b095,2014-10-16 14:25:15,0.00,0.00,0.0,1,1,0,1,1,4,1,0,NAO,0,0
f14d0366ba72411c9244f0c4569e4ee68b33b609,2014-10-16 13:42:25,0.11,9.76,9.76,2,1,0,2,6,3,1,0,NAO,0,0
9195b84c04574e50004f3dd4b25bf8e7ecdb2e43,2014-10-16 13:37:19,0.01,15.44,15.44,1,17,1,5,283,1,340,1,NAO,0,0
8950baaf4bfd89856be762cd7d5203f3c50c0606,2014-10-15 22:18:30,0.00,0.28,0.28,1,4,0,1,12,3,12,0,NAO,0,0
c44ab4bac618aa5587f2965f11ee3b947adce5fc,2014-10-15 14:12:54,0.00,0.65,0.65,1,1,0,1,3,1,2,0,NAO,0,0
f6a08159cc84e6892bedf85581f9fb11325562e3,2014-10-15 13:23:25,0.57,0.65,0.65,1,1,0,3,3,11,2,0,NAO,0,0
101b96bdcca94d51ac3a20cf0859b03b8ed8a903,2014-10-13 14:51:41,3.62,12.63,12.63,7,4,1,27,25,24,165,1,NAO,0,0
8029ed8774a74c95c7d1eb1d41d5f5fb00346778,2014-10-13 14:51:06,1.69,45.52,45.52,2,24,1,2,642,3,486,1,NAO,0,0
16a1efc8f4740e5d193f1c9056bd34088238d4c1,2014-10-10 20:29:54,0.97,0.24,0.97,3,1,0,7,2,6,5,0,NAO,0,0
80eebe86bab029e06e87832985976da6ea5959d4,2014-10-10 20:29:28,0.10,0.00,0.1,3,1,0,3,2,4,5,0,NAO,0,0
1b548227d92484c468c54c2357a3ee75f02c99e2,2014-10-10 19:50:55,0.81,2.10,2.1,3,8,1,7,43,6,53,1,NAO,0,0
0fc25c2b272d4c65a57bcf5d744171caea4e12a4,2014-10-09 20:08:42,1.10,0.17,1.1,8,3,1,28,6,42,8,1,NAO,0,0
1b675f6fc61d21389273fe3ac792897c7058ccbf,2014-10-09 16:28:29,0.00,0.17,0.17,1,3,0,1,6,6,5,0,NAO,0,0
3dc5537a40c4e91cb077f99febb87a92d503f4af,2014-10-09 12:27:17,0.00,0.00,0.0,1,1,0,1,1,1,2,0,NAO,0,0
e1c745aab6c610ea72b0b2c66122ee70091c9550,2014-10-09 11:27:28,0.21,1.10,1.1,3,4,1,7,26,15,18,1,NAO,0,0
e9d7cde757b513e4638ba20bd742fdda307e549d,2014-10-08 23:23:43,0.25,0.39,0.39,3,4,1,5,25,17,17,1,NAO,0,0
04f515da8582796b080c1dbb00b6872b7ff2c6ea,2014-10-08 17:26:39,0.33,2.15,2.15,4,8,1,25,39,17,178,1,NAO,0,0
a0a4c44fb4f723dc82c44599b06683189e1b9b50,2014-10-08 15:55:23,0.00,0.00,0.0,1,1,0,1,6,1,5,0,NAO,0,0
7776e863334f8581485547b961a974089ec488b1,2014-10-08 15:18:01,0.00,2.06,2.06,1,4,0,1,15,3,12,1,NAO,0,0
d7bae95deb048b347b137c2807055a32d6d39877,2014-10-08 15:08:21,2.04,2.06,2.06,10,1,0,78,7,199,3,1,NAO,0,0
d74ba1a3e42d7996a79ebf040e5b71fead97a76e,2014-10-07 22:23:30,0.00,0.12,0.12,4,6,1,11,20,161,49,1,NAO,0,0
6a700adce612c6eb590b5158cb473b239f69b20a,2014-10-07 16:50:09,0.00,0.11,0.11,1,8,0,1,32,33,24,0,NAO,0,0
a1f9d3683608bf8531d7b99a4a06fd25a40f3863,2014-10-07 13:46:27,0.00,0.76,0.76,1,3,0,1,11,4,10,1,NAO,0,0
da3cf01947da001052b9060c0a83501e943632d3,2014-10-06 11:55:47,0.27,2.18,2.18,2,1,0,15,6,53,2,1,NAO,0,0
4c3cd91bced52be9653220f6007c6bdd9fa55342,2014-10-03 21:08:44,0.07,0.13,0.13,1,3,1,7,5,20,7,1,NAO,0,0
aebc4d66ab7dfc613d8a1828bff4e0814c5dcb92,2014-10-03 17:44:13,0.03,0.04,0.04,1,2,0,7,2,20,3,1,NAO,0,0
6a031c1daf55468ccef0df241206d9da9194da30,2014-10-02 21:09:53,1.32,1.37,1.37,6,3,1,38,15,169,15,1,NAO,0,0
6dbbbc1e513e80b679fb3dbe006964a10d3fbb2a,2014-10-02 16:04:13,32.50,0.06,32.5,1,1,0,2,2,1,1,0,NAO,0,0
c98e6d8afb5166a5a2ee7b31d6c4a5d11b731b94,2014-10-02 16:04:13,34.54,14.94,34.54,20,17,1,358,214,398,369,1,NAO,0,0
1abc78c6fe8f74f32bc4f786a9022ed6c7a51ed2,2014-10-02 15:23:16,5.33,0.54,5.33,7,2,1,51,4,43,4,1,NAO,0,0
47800298c6d570a840bf9e20cf899cd770b2fe46,2014-10-01 15:18:10,12.30,0.08,12.3,17,2,1,200,9,368,10,1,NAO,0,0
2ff683768d07010d490e0db8845d54b05ca1e265,2014-09-30 23:37:10,32.84,4.28,32.84,20,3,1,329,12,381,16,1,NAO,0,0
5ef6ad652b5799850c4a28f937dc457db2fc8a27,2014-09-30 23:28:54,8.83,0.30,8.83,3,2,1,6,10,18,14,1,NAO,0,0
07987a009db771e78a4cd49bc9d51a9342bb49fe,2014-09-30 19:02:42,1.20,32.67,32.67,1,19,1,4,204,6,284,1,NAO,0,0
c67de0830a0fa31e502ac9ce4177d7a0fce13626,2014-09-30 16:29:41,32.56,22.39,32.56,18,3,1,138,76,276,32,1,NAO,0,0
56723fd1a80c8a4e10f1adcc15c9c7d835ab1d97,2014-09-30 14:14:50,69.41,0.00,69.41,3,1,0,7,2,1,1,0,NAO,0,0
3cd1d64de751c93787e2bdf0f8cf25a2b936a290,2014-09-30 14:14:50,81.00,0.00,81.0,27,1,0,1060,2,691,1,0,NAO,0,0
c5e383efbaf00e79777d326ba0cb9ef62fb402fe,2014-09-30 13:51:33,0.61,0.61,0.61,5,7,1,15,18,139,142,1,NAO,0,0
b68b1b30d4f8685cb16ab9c32899f7cc5eab6807,2014-09-30 00:54:09,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
71c8fc6ab9e9b62fc3430f121f4b7dfa0e7bf5e0,2014-09-29 23:45:10,0.00,0.00,0.0,1,1,0,3,1,128,1,0,NAO,0,0
5ca48d48ded6236c8ee3ec0d08ec37a3f5dc1913,2014-09-29 23:01:49,0.04,0.39,0.39,1,9,0,2,15,3,10,0,NAO,0,0
fc194393b27a65d319f74cbf030148c5c923b950,2014-09-29 21:38:47,6.42,0.32,6.42,9,9,1,83,14,139,10,1,NAO,0,0
4c0bcdccfe123e2cc98c4edc9394e2e6e515eff9,2014-09-29 21:35:10,0.00,0.00,0.0,1,1,0,1,1,78,2,0,NAO,0,0
7e4848d9391b63d8a9be3af4b1f4f33353b1c04f,2014-09-29 20:08:02,0.24,6.03,6.03,5,1,0,20,8,27,20,1,NAO,0,0
46e783454c0c124c88bd800bcc6fc04aec9fdcb0,2014-09-29 19:53:11,0.01,0.08,0.08,2,2,0,2,6,2,3,0,NAO,0,0
8bd7a14993c094d380ea158801492c83b9269cfa,2014-09-29 17:57:15,5.94,11.70,11.7,1,9,1,5,165,20,187,1,NAO,0,0
fff18dc595f9e3676e93ebab331b1bec9bdcc133,2014-09-29 13:20:31,11.67,6.04,11.67,8,2,1,140,29,183,11,1,NAO,0,0
1a4d7aa99b0253aeed1447aae01a827060878e41,2014-09-29 12:36:17,0.02,2.79,2.79,1,1,0,5,2,2,1,1,NAO,0,0
5aa76db4df8b5e89ea83224c2fbae8fe6ae79ef2,2014-09-29 10:40:39,4.93,11.42,11.42,1,7,1,18,82,13,157,1,NAO,0,0
23eea24abc8fc9969ed1cc74f4e7af3d4e2495e5,2014-09-29 10:39:05,3.15,2.76,3.15,1,4,1,18,32,13,23,1,NAO,0,0
e50fab39a0fef5ba04be3956225ffdf3d3a56050,2014-09-29 07:08:54,15.24,11.42,15.24,1,8,0,45,123,18,177,1,NAO,0,0
1d9d36b922d261e4061777e9497e423d5d14c27a,2014-09-25 19:45:48,7.20,5.89,7.2,1,1,0,4,2,4,1,0,NAO,0,0
3865c57a07d7c1ffaec55b4a013ac716f19b099a,2014-09-25 19:45:48,7.19,5.89,7.19,1,1,0,4,2,5,1,0,NAO,0,0
9e27f5bbd3accc78c50682ff0325f7ceb5e75229,2014-09-25 19:45:48,7.19,5.89,7.19,1,1,0,2,3,1,1,0,NAO,0,0
dd7635af6e2bef30a4fd03d3faf14aa1c72aab08,2014-09-25 19:45:48,7.92,7.95,7.95,8,7,1,76,53,119,89,1,NAO,0,0
39990a342484e2432c6eeef2fd2a16df665e6363,2014-09-25 19:40:48,0.00,27.18,27.18,1,19,1,1,219,1,209,1,NAO,0,0
3444da6d569d2352f7f638cb8bd2f69ce3b5bb3f,2014-09-25 15:35:40,0.01,0.84,0.84,2,1,1,5,6,8,29,1,NAO,0,0
e9b67763ac837e013e97fee8b59e865885b7fe02,2014-09-25 13:55:36,0.13,0.00,0.13,1,1,2,3,1,3,1,1,NAO,0,0
78bb8399d2e16f285d81cfb3d86367d0ccb8ab08,2014-09-25 13:55:36,0.14,2.85,2.85,1,3,1,4,24,9,39,1,NAO,0,0
a5ea577287a9e13577cd39735aa6c2a7986d6b1f,2014-09-25 13:55:13,2.79,0.12,2.79,2,1,0,20,3,8,31,1,NAO,0,0
9460dcf9f824c29ad2bb5c02776eed375a46c2de,2014-09-25 11:47:04,8.13,2.76,8.13,10,1,1,94,19,92,7,1,NAO,0,0
1cf8b1d4d5c28b0ab49da8dee4d9d43980765229,2014-09-24 23:21:01,0.21,0.29,0.29,3,1,1,9,4,10,5,1,NAO,0,0
9608e6205019b69a302cde62e21fcae1c7d22e3d,2014-09-24 17:36:05,0.00,0.22,0.22,1,3,0,1,10,1,14,0,NAO,0,0
32a0178e883af6e0c2591c200480ce79c1b9bda1,2014-09-22 22:59:15,14.22,6.05,14.22,1,9,0,33,74,14,83,1,NAO,0,0
4e78ed48737f7403dee20436b96563136edfbaef,2014-09-19 21:54:51,1.98,0.16,1.98,4,3,1,16,38,48,33,1,NAO,0,0
277e19fb4f9bdc37c4bba7f79d1982352bc22f2c,2014-09-18 17:50:16,0.75,1.02,1.02,3,1,0,11,5,33,25,1,NAO,0,0
7bbc58066516a6ab36707b88612ecb164c3dc526,2014-09-17 23:05:17,18.11,0.09,18.11,18,1,1,126,8,131,13,1,NAO,0,0
894638cec760bd9980b59aac851df3255df05d1f,2014-09-16 10:20:38,8.02,17.35,17.35,1,14,0,12,254,13,205,1,NAO,0,0
19b8c0012cde746c4162344bd2f393e846fb6ac8,2014-09-15 16:49:50,16.98,0.04,16.98,17,1,1,118,8,129,25,1,NAO,0,0
f09d756191c94bb8ead03e0b28e6e43cf881adcf,2014-09-15 14:48:57,0.15,12.86,12.86,2,2,0,2,4,2,1,1,NAO,0,0
ccfee68145720cd7761680215125f3f005d9ed30,2014-09-15 14:48:57,65.97,66.02,66.02,18,13,1,458,509,298,287,1,NAO,0,0
6c22fa7547f72a09ee038f7ec03b4d2dd0ab829c,2014-09-15 14:33:32,3.68,66.00,66.0,3,12,1,8,511,26,293,1,NAO,0,0
c3e2fedfb2aea4c20df2c71cd2567955d387e827,2014-09-10 16:51:47,1.95,0.02,1.95,5,1,0,47,5,52,2,1,NAO,0,0
fb4fbea3a8e51b1e4b969cc1a86f3f3375cd3ce1,2014-09-10 15:51:36,1.91,0.01,1.91,5,1,0,43,4,52,4,1,NAO,0,0
00413f88c3a619a6181ec3306b9b00212efda910,2014-09-10 15:50:49,1.76,2.06,2.06,3,4,1,32,30,43,18,1,NAO,0,0
1c20a0413efbdd205b758d18f4515b2f940f348b,2014-09-10 15:49:04,0.15,0.67,0.67,2,1,1,5,6,5,6,1,NAO,0,0
2a307aba5b618b84a0b7bf2245e05a13f7dfdbb7,2014-09-10 15:42:56,0.00,0.03,0.03,1,1,0,1,4,2,3,0,NAO,0,0
8ea02e67e3acb4e7457768909ca3ff8746fcc87a,2014-09-10 15:33:10,0.59,0.75,0.75,1,2,1,5,5,6,5,1,NAO,0,0
3754a16bd7744635a326a11cdcb13688b3662039,2014-09-10 10:43:26,0.98,1.20,1.2,3,1,0,11,19,11,9,1,NAO,0,0
970706385e6522acaaf1a7602c36a64fcc5c4c5d,2014-09-10 09:47:05,0.00,0.09,0.09,1,1,0,1,3,2,3,0,NAO,0,0
e742697675b734d021277b333ababa9151f52b8e,2014-09-09 12:58:21,0.95,4.68,4.68,4,1,0,6,15,7,32,0,NAO,0,0
accbd29b080529b80fe1861090667780ed9894d7,2014-09-09 07:59:00,0.83,0.00,0.83,1,1,2,2,1,4,3,1,NAO,0,0
4c671358b2981a8dc23c200f5c78a5e8903c8cdb,2014-09-09 07:29:20,0.01,0.18,0.18,1,1,2,2,2,2,4,0,NAO,0,0
d852bb927fafc45ec1be5c9d2105f4b4baf14218,2014-09-08 13:20:10,0.01,9.95,9.95,1,15,0,2,109,3,216,0,NAO,0,0
74cf848f2da91bb3a2d1cce410acaf987ea00c3b,2014-09-07 10:09:47,0.99,1.46,1.46,1,3,1,12,11,29,35,1,NAO,0,0
ac1898b3131062d732ef9da04703a324d61076cb,2014-09-06 19:35:18,56.80,0.06,56.8,11,1,1,378,4,267,8,1,NAO,0,0
0f7ae4b0f7d2f89bfc7bc0039257de5f27ae76b7,2014-09-06 18:59:01,57.18,1.31,57.18,15,2,1,382,9,249,34,1,NAO,0,0
e8ff8c8f0a590fb6ab923863cb95b82ab4b7f7d5,2014-09-06 18:50:13,0.03,1.28,1.28,2,2,1,3,9,25,34,1,NAO,0,0
30c19b218fb69ba59be86af2a8b630337816d619,2014-09-05 18:43:20,0.69,2.64,2.64,1,1,0,4,1,3,1,1,NAO,0,0
6f829b32a9d20680aff7930b19feba4d9ae575fd,2014-09-05 18:43:20,0.80,2.96,2.96,1,6,1,10,22,25,34,1,NAO,0,0
9d83e2a62dd62b7f1ffa3d5396c1f72d0c60f353,2014-09-05 18:40:08,7.37,2.95,7.37,14,1,1,90,7,215,9,1,NAO,0,0
5ca8d5207098cb36f5ed811a39df053133141ada,2014-09-05 17:38:18,56.11,0.00,56.11,11,1,1,372,1,264,1,0,NAO,0,0
bbb382f8955a5a8d6d460622065db95a551f4bc3,2014-09-05 17:12:56,5.97,0.00,5.97,2,1,0,4,1,2,1,0,NAO,0,0
402f4f656c481088394e68654ac2b8475225090a,2014-09-05 17:12:56,7.32,0.00,7.32,13,1,0,88,1,213,1,0,NAO,0,0
853ef8535c857adf5d3fbf6c6c3b6661be790ef1,2014-09-05 14:51:58,0.00,0.00,0.0,1,1,0,1,1,1,11,1,NAO,0,0
6ca6641a349bebc60eb0ba04ec5a3219f767f8fa,2014-09-05 11:28:12,55.85,1.27,55.85,9,5,1,357,34,237,97,1,NAO,0,0
511ddb479b59df638a0e66ea24326ae169cfc08e,2014-09-05 10:03:20,4.43,1.90,4.43,7,1,1,47,3,110,6,1,NAO,0,0
c2b398a4539828306e6193c1fc5a47af38665f52,2014-09-04 16:56:19,0.90,3.64,3.64,1,1,2,1,2,1,1,0,NAO,0,0
186579ea5eb14bfa086444e38c16a8d28780f9fa,2014-09-04 16:56:19,55.11,3.71,55.11,12,5,1,358,39,226,100,1,NAO,0,0
a351edbd2ccb71909e8edc8a73910596e62c6fd0,2014-09-04 14:07:27,1.75,6.08,6.08,1,8,1,2,32,4,105,1,NAO,0,0
6325ba9c00d76c1575f87c68824c794e699bf9ae,2014-09-04 13:44:58,1.75,0.06,1.75,1,2,0,2,2,4,2,0,NAO,0,0
6a2b92d6380aa649392ec1cafedc15e83a62e3ef,2014-09-03 17:18:46,0.00,0.08,0.08,1,2,0,1,3,2,9,1,NAO,0,0
7a96bfc9da4750741640c88affb4d21f78e855a9,2014-09-03 15:20:09,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
0b1d744731dc7fb4477331ebad5f5d62276000f1,2014-09-03 15:20:09,53.94,5.25,53.94,11,4,1,349,25,219,98,1,NAO,0,0
fa91505bb18bf5ad5e44d412f93a170001708310,2014-09-03 14:25:05,0.06,0.00,0.06,1,1,0,2,1,2,3,0,NAO,0,0
a6c4ed6e6e49a93428561db1939f069bcfdb5dc8,2014-09-02 13:49:21,49.20,4.05,49.2,8,4,1,349,27,220,125,1,NAO,0,0
88f42c04a0c2a4aefc3f12e153e7703ec91b0c71,2014-08-29 16:11:06,0.00,0.04,0.04,1,2,0,1,6,11,7,0,NAO,0,0
3bec66979a008870a0e1052401776d28fb60a1c7,2014-08-29 14:29:44,1.09,0.13,1.09,2,1,0,7,9,7,87,1,NAO,0,0
611298fb50554b81a1889314ce8745b0b12b2f9d,2014-08-29 12:08:34,1.05,48.91,48.91,4,8,1,6,358,11,311,1,NAO,0,0
345d49f15a0e211ac8b4441fbc5022733273b8c9,2014-08-29 11:50:00,23.33,0.76,23.33,8,3,1,153,4,267,49,1,NAO,0,0
eafdcc8e8b9a54d75a69cdfcb97ff53d06cd135a,2014-08-28 21:13:59,29.38,0.00,29.38,1,1,0,4,1,1,1,0,NAO,0,0
fca5c382d5c25e23c962755e08a1ce7230df6e20,2014-08-28 21:13:59,48.17,23.09,48.17,4,7,1,325,145,161,261,1,NAO,0,0
9bbdc8249416725daa2ab123d014be6d344f99ec,2014-08-28 19:43:28,0.34,0.09,0.34,4,1,0,23,4,124,3,0,NAO,0,0
aafd8a0d3e4b3fcb74e1695c1ba76038b059f94f,2014-08-28 17:16:38,0.18,0.28,0.28,1,3,1,2,14,59,49,1,NAO,0,0
c4e0ec5a14be3d253ed9718dc29f515d8ec8c960,2014-08-28 17:15:06,0.13,0.09,0.13,1,3,1,6,12,41,48,1,NAO,0,0
932ab597b0f064a61a30be7634011a338d98641a,2014-08-28 12:04:33,0.00,0.00,0.0,1,2,0,1,2,1,2,0,NAO,0,0
e2dc9968658560723c08d3738ddc41b615991f23,2014-08-28 10:13:32,0.00,22.65,22.65,1,2,0,1,63,2,66,1,NAO,0,0
a81fbf483efa4f40ea2d382f0c7275d408536e96,2014-08-28 04:12:31,0.00,22.44,22.44,1,1,0,1,60,1,64,0,NAO,0,0
a992aaedd6787c0f8783260b4c650a52f8525eb9,2014-08-27 22:34:21,20.94,0.00,20.94,1,1,0,7,1,2,2,1,NAO,0,0
5ae8497835170f55387532cf8ded6828220794c7,2014-08-27 22:34:21,20.06,1.34,20.06,1,1,0,10,3,4,2,1,NAO,0,0
52d873fe38f59aef14794d4a7ff111f436442127,2014-08-27 22:34:21,21.18,0.00,21.18,1,1,0,13,1,3,3,2,NAO,0,0
f5681c7533cf68db6b0e21b260e7ce15c340ae35,2014-08-27 22:34:21,22.12,0.00,22.12,1,1,0,36,1,16,5,1,NAO,0,0
8345de74e93c52fe6c9d36fe0645a3802ed7916a,2014-08-27 22:34:21,22.15,2.20,22.15,1,6,1,50,56,54,143,1,NAO,0,0
ab0e177561553f396d25c784fe98b6f1fc467470,2014-08-27 22:04:08,0.08,0.03,0.08,1,1,0,1,2,1,5,0,NAO,0,0
23547b7c06eb1001a41ca9f20c7393e7f3360744,2014-08-27 21:31:34,0.00,0.06,0.06,1,1,0,1,5,1,76,0,NAO,0,0
58869b050bf5cdc77991505b10c46112d85aff24,2014-08-27 19:28:55,0.00,2.08,2.08,1,1,0,1,27,1,43,0,NAO,0,0
27d48b4edefe7b53e8f3dc207196756664b61b5a,2014-08-27 18:52:40,1.89,0.68,1.89,1,5,1,25,20,43,38,1,NAO,0,0
2baaa8c98704cc4b4e848e34d97d5029f6d3e5de,2014-08-27 18:50:19,0.00,0.61,0.61,1,4,0,1,17,1,37,0,NAO,0,0
c6401c692e60349108e3d92b4e9d2bee2f3ddebc,2014-08-27 15:57:03,7.89,0.56,7.89,9,4,1,44,12,34,30,1,NAO,0,0
237cc6b84dd71e3f0369ef685ad424512af1360d,2014-08-27 14:48:10,21.88,1.02,21.88,1,6,1,45,42,54,31,0,NAO,0,0
422b4fa36de874dd27f3a795580c88f90af73cec,2014-08-27 14:47:29,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
75427d70ce4458e2060a5cb925a24e02ffc45364,2014-08-27 13:38:57,46.14,7.63,46.14,5,11,1,309,179,147,125,1,NAO,0,0
5bcc6fbf84b2ffa7815652c61aabe6213f084a21,2014-08-27 10:06:07,1.69,0.91,1.69,1,6,0,20,41,38,31,0,NAO,0,0
cc16bcafe3f09cd0d100f72dbad9816adf83895e,2014-08-27 00:00:15,7.20,0.50,7.2,8,5,1,21,18,24,24,1,NAO,0,0
8ab5f4f927f0b406bff69cce1841b6749f954c97,2014-08-26 16:53:52,0.98,1.28,1.28,1,7,0,15,53,34,52,1,NAO,0,0
c178b3de8a6b2bee5bf6ea88fa71d59e6360e877,2014-08-26 16:28:23,20.95,0.00,20.95,1,1,2,39,1,46,1,0,NAO,0,0
5de1e758b56ab041d522994754323173366e7a41,2014-08-26 16:01:29,20.93,0.00,20.93,1,1,2,38,1,39,1,0,NAO,0,0
02fccd56d8fd70837407a325c1a6724682f57329,2014-08-26 12:34:36,20.79,6.97,20.79,1,9,0,35,154,34,121,1,NAO,0,0
2732de966d73bf13141d4033962d56effd6ae32d,2014-08-26 08:09:22,6.06,0.94,6.06,6,3,1,10,46,18,44,1,NAO,0,0
c4e819ef201320028b2db8eeba065aa778df5760,2014-08-25 15:53:35,0.00,0.00,0.0,1,1,0,1,1,1,1,0,NAO,0,0
aacc382c98983cd1b87ef27074232fc13c362e1c,2014-08-25 11:00:10,0.00,0.18,0.18,1,1,0,1,9,1,33,0,NAO,0,0
a51212d75fae665cb3bdf183d43093087a36752d,2014-08-25 00:15:25,5.00,0.21,5.0,4,1,0,6,10,9,25,0,NAO,0,0
058f7e3a706a8407306fb985e030b9cf7a4be045,2014-08-24 18:29:49,2.60,2.90,2.9,4,2,0,6,30,9,43,0,NAO,0,0
f986056d0c867358e496de1dc708f2a239111c3a,2014-08-21 19:26:29,1.97,0.01,1.97,3,2,1,4,6,6,14,1,NAO,0,0
990e0fd21b5e657a246d587687672b1ee54cd5de,2014-08-21 17:57:47,1.92,0.18,1.92,3,2,0,4,16,6,17,0,NAO,0,0
9759d3fd78ca9a752fceed09b2ed652dafc32a53,2014-08-21 14:06:13,40.49,1.79,40.49,5,4,1,294,18,145,16,1,NAO,0,0
9ca9e5eadef3561186cd66d585a8172b606681dc,2014-08-21 13:31:24,1.72,0.39,1.72,3,2,1,3,8,5,10,1,NAO,0,0
cd2f132491e3bf79f839ed0128b4b87b625a971b,2014-08-21 01:51:46,1.10,0.09,1.1,2,1,0,2,7,2,11,0,NAO,0,0
ae2ce7ab46a9e0f628e4401767c7b740e79a2254,2014-08-20 21:01:45,0.67,1.14,1.14,2,4,1,2,11,2,18,1,NAO,0,0
5b0a398e846a1bc7c97b2da93207420599e111ac,2014-08-20 21:01:37,0.03,7.13,7.13,1,6,0,2,90,4,129,1,NAO,0,0
a537e801897beb8cacd7e44d5154c8f51278c00c,2014-08-20 21:00:47,7.13,0.00,7.13,6,1,0,90,2,129,4,0,NAO,0,0
df38c100a9c880a3d4e3e041f7765673fb580695,2014-08-20 20:57:24,40.24,1.14,40.24,5,4,1,280,11,125,18,1,NAO,0,0
cd7e94a9ad4f2d098c68a9c09805a3ad89d864bd,2014-08-20 20:09:18,0.00,0.10,0.1,1,2,0,2,12,4,10,0,NAO,0,0
922af65765ae4b76c340af4f6b2ef27edc691836,2014-08-20 19:48:26,40.13,6.70,40.13,4,6,1,278,77,124,121,1,NAO,0,0
4cdea317c980ad5a998dd9a3ee6e2b511c661174,2014-08-20 13:25:30,0.00,0.00,0.0,1,1,0,1,1,2,1,0,NAO,0,0
fa47e3bb0f15da7098887df51803a6681c1e1aa9,2014-08-19 11:10:56,13.00,0.00,13.0,1,1,0,25,1,14,1,1,NAO,0,0
cc0c833610a473676f12ddf8e21c940d51ce9ccd,2014-08-19 11:10:56,13.00,1.62,13.0,1,2,1,32,23,32,54,1,NAO,0,0
a4c0c417aaed21e218b1c9f16d09903f8cd3e0fd,2014-08-18 19:11:19,0.13,0.05,0.13,1,1,2,9,6,3,5,1,NAO,0,0
05c7544f02083c79c992270babed0f0ba8002f9d,2014-08-17 11:23:48,9.95,1.37,9.95,1,3,1,22,3,14,3,1,NAO,0,0
d9ec57c357e44cfb383e59e9e99d832ec83b67dc,2014-08-17 11:23:48,5.79,1.02,5.79,1,1,0,5,2,3,1,0,NAO,0,0
fb6aa770fc95bb3c8bbb0e8194be7d5b1d049578,2014-08-17 11:23:48,9.01,0.76,9.01,1,1,2,5,3,2,3,1,NAO,0,0
1f5fc9d89a61342d6ae99e7bcc16683a6c6ce557,2014-08-17 11:23:48,9.95,5.24,9.95,1,6,1,24,67,32,89,1,NAO,0,0
987b5dd42d11d61237fe9a962934c91803ea432e,2014-08-14 11:41:01,0.00,0.00,0.0,1,1,2,1,1,2,7,1,NAO,0,0
66e8f13ea969cbd40cfee21c6e1b24bf08012c02,2014-08-13 17:37:05,33.14,0.08,33.14,4,4,1,186,4,101,11,1,NAO,0,0
ef42676caef3cfb60ecc0f5963ec43c9b6b63d0b,2014-08-13 16:17:43,0.00,1.09,1.09,1,2,0,1,9,1,6,1,NAO,0,0
b4bb83d961a2fd5c0d60fffab865d3bb9250fea9,2014-08-13 16:10:47,14.08,1.09,14.08,8,1,1,111,5,86,3,1,NAO,0,0
e9b9132a04706c4db432faeba0309191e71f9f4f,2014-08-13 15:07:42,166.48,166.49,166.49,13,15,1,1027,942,691,650,1,NAO,0,0
fda21848b57367fa663ff4326aaab7ea621c023c,2014-08-13 14:29:08,0.00,0.00,0.0,1,1,0,1,1,2,1,0,NAO,0,0
69f80bbb42360f3de6169e439dc17c2835d8ff34,2014-08-11 21:26:39,0.00,0.01,0.01,1,1,0,1,2,3,3,1,NAO,0,0
ea3eee950cdbe329a397809332ce6a0eb4b6cdbe,2014-08-11 16:20:35,0.05,0.00,0.05,3,1,1,6,1,4,1,1,NAO,0,0
1d10a14f0f1ccba375e029dabf195a3bd85c353a,2014-08-11 16:17:49,0.00,0.00,0.0,1,1,0,2,1,5,1,0,NAO,0,0
5e967da62020f644508d3fa5cd5ce9d3d895aa4f,2014-08-11 16:12:28,0.00,0.01,0.01,1,2,0,1,4,4,3,0,NAO,0,0
dae543946cc3b475aa25929e2b8b6fa43fa041ec,2014-08-11 14:39:14,5.88,3.15,5.88,1,2,0,8,4,24,29,0,NAO,0,0
f481e66ff1a8e79a95a8501dbad0b05e80ff922d,2014-08-11 11:04:25,161.63,160.55,161.63,12,10,1,970,889,673,666,1,NAO,0,0
b8e8ffc2047a3fee9458648bceae045230e8bbdb,2014-08-08 18:16:56,0.00,97.03,97.03,1,2,0,1,8,2,4,0,NAO,0,0
60ee3c7c0fd4f19e59f62fcb10168be92a2adc94,2014-08-08 18:16:56,0.00,97.03,97.03,1,2,0,1,8,1,4,0,NAO,0,0
ff151b31217469dc78f6566c950cd4a62af086f1,2014-08-08 18:16:56,0.00,153.90,153.9,1,4,0,1,18,3,6,0,NAO,0,0
